gene	conMean	treatMean	logFC	pValue	fdr
SNORD89	1.39090376751655	1.50407515790917	0.112854052025371	8.75298112237275e-33	1.75531273237825e-32
SLCO3A1	2.16623057335938	3.25465184781824	0.587316414205781	7.7132873316865e-24	1.26145156912984e-23
PRRC2C	8.69130859378557	9.04431666633899	0.0574380950857605	0.733608346033065	0.737282330974164
LINC01869	0.40696331427736	0.184188919808708	-1.14371247224029	2.70067928977242e-23	4.37205033077758e-23
AC104986.1	0.329823021419228	0.189324445469312	-0.800831398340945	1.42305322534245e-09	1.78123136241268e-09
TNFAIP6	0.330079872380961	4.74035049982366	3.8441066617642	9.07619060048539e-51	5.26588847509454e-50
ACSL1	8.3986725681515	11.5795432847688	0.463345122956931	0.00035486983567707	0.00039509789829557
AC138932.4	0.1611961548567	0.395320895700624	1.29420688402705	5.46051897684014e-22	8.62499906913657e-22
ZNF747	2.05865162325299	2.65762981151442	0.368440452134495	1.1071502419188e-30	2.10428584581356e-30
COL4A5	0.795194508775297	1.52178406761759	0.93638396375776	1.87939891132708e-19	2.81827225757905e-19
KLHL36	5.82334645851981	3.70626766982452	-0.651881376302562	3.52335639993142e-50	1.85183933918776e-49
ZNF570	0.730691448556766	1.03518821676961	0.502558872404692	1.44278583842274e-17	2.08990045479266e-17
MOCS1	4.22991146314673	2.31009272917088	-0.872676702552673	4.19923558507305e-45	1.35376941044097e-44
AC137932.1	0.500438013893935	0.747478300915697	0.578840316312601	1.47738744798314e-08	1.81233631024613e-08
FOXA1	0.314464571087992	2.17450941012691	2.78972056080481	1.13950141461544e-40	2.9502219144654e-40
PLEKHF1	1.86757449312934	3.45641750677707	0.888111703854809	4.32984356454508e-27	7.58343184073528e-27
MTCH1	35.5723056485251	34.5375232178537	-0.0425898600172445	0.00151441727519673	0.00166052106310274
SELENOI	2.07040808349957	3.47867913257916	0.748624458196463	2.8253851658996e-41	7.49323775081613e-41
AL162586.1	3.01490304754765	1.647886038222	-0.871495134614311	5.54009665373995e-32	1.08975820108979e-31
DPYD	2.23534034900875	4.5809249802173	1.03514442631608	1.14426365715872e-32	2.28774495002753e-32
FHL5	1.02419821555952	1.75071461490923	0.773448977688803	2.94194074220352e-10	3.73309683542024e-10
CXCR3	0.225947179744591	1.84955890736606	3.03312379555944	3.69599732992689e-49	1.68758859067622e-48
PRORSD1P	1.48542764058646	0.894327507877865	-0.732003172592948	3.42611421635224e-33	6.96061754973835e-33
ZNF112	1.01613320046413	1.26731891134852	0.318690082508479	3.32126735216608e-12	4.36572190030102e-12
AC093162.1	0.156059620986009	0.742466983484262	2.25022957129742	4.20727348477668e-31	8.08398394441884e-31
PITHD1	9.71646169889861	11.2755849693784	0.214699331900268	8.78576393168463e-12	1.1472046562749e-11
AGBL2	1.03043855433759	0.362338575224252	-1.50784816766039	1.35096641714573e-43	3.99377983716868e-43
MAPK10	2.17995867272198	1.0849067629146	-1.00672972237761	7.92394797740155e-36	1.73656628639649e-35
HLA-DRB9	0.0355213919705284	0.549462000014696	3.95125968740859	6.24372755394053e-36	1.37274822021062e-35
GPR137	5.76174347816693	5.30774595702531	-0.118406109785729	0.00347259448117222	0.00377105079500844
AC091817.1	0.123962908816197	0.306591453330506	1.30640896681472	3.4884797658089e-07	4.15971643518248e-07
LINC00924	0.187259836719332	0.439436065306478	1.23061177405358	4.90964085959202e-15	6.81186462109327e-15
MTMR6	2.92599356962504	4.97093578443022	0.764590867460963	8.16619330306241e-47	2.97003928074599e-46
TSPO2	0.0922237657117232	0.401836624163604	2.12339857939459	8.68809721643186e-27	1.51224254754078e-26
TSSK3	1.12724895971954	0.137680969292418	-3.03340511418154	1.97698231555721e-53	3.01991425501049e-52
TNFRSF10A	1.06580566556284	4.93981929488745	2.21251385983988	4.56075332065061e-47	1.69211636252306e-46
CASC15	0.365495797238598	0.498530994137535	0.447828384091979	6.36649641227257e-09	7.86792771762387e-09
PTDSS1	11.1734678628626	7.64352683969023	-0.547766640133053	2.06240088531112e-33	4.21310216780772e-33
ERLEC1	14.5353273715679	19.7073352287523	0.439169147439238	1.03794759888821e-19	1.56679567858722e-19
RGPD2	1.760795096053	0.0396705940170384	-5.47201322192711	5.76575492496281e-54	1.18684345096013e-52
AGRN	13.025961347973	24.273507464544	0.897992738706594	2.27154408771226e-18	3.34168721657196e-18
FXYD1	4.3213752365954	0.566111050697844	-2.93233351845473	1.01513744866956e-51	7.19738428708598e-51
PAXBP1-AS1	0.713581627765928	0.484905379442971	-0.55737521258673	2.09246549766299e-30	3.95226319753287e-30
NPIPA2	1.10959006535114	0.000116410864516238	-13.2185134453991	1.02882745500606e-61	1.12880771977126e-58
PPP2R5A	8.73429537391191	11.5526114250448	0.403455778673117	7.62087438638444e-21	1.17560990138596e-20
ARMCX7P	3.29730228495909	0.0298544735523247	-6.78719521525278	6.35422601964937e-55	2.33509250262483e-53
ST3GAL5	2.70306223611392	2.54261097383263	-0.0882839865208016	0.00489116146410421	0.00529748579336203
BMS1P7	0.525890787672777	0.0297525641546088	-4.14367731036994	9.41106761763596e-31	1.79095521630151e-30
AC073896.4	1.44966655659012	5.44475072298639	1.90914490101575	2.83230611586046e-54	6.93474568008944e-53
CDC14B	3.39867767734332	2.21754231146959	-0.616011914631141	4.67251972227271e-38	1.09668393756679e-37
HSD17B2	5.94599246138786	4.53047035540265	-0.392256794855488	4.28833141982773e-06	4.98992984096719e-06
GALT	10.3104391742143	3.48449454854956	-1.56508448285511	2.64622344814702e-52	2.26839592200454e-51
AC025165.5	1.00546710733023	1.26920095969032	0.336054630894655	3.75200480603044e-06	4.37157253953991e-06
ATP9B	3.90897016448417	1.30163493472456	-1.5864636958931	7.01948366235591e-53	7.84289361816393e-52
ACACB	6.12178628491356	2.39882772252176	-1.35162312962881	5.80008214976957e-42	1.58316950958306e-41
AC009053.2	1.84489118730692	0.651091717657638	-1.50260303619905	4.00395824344401e-53	5.09375149113653e-52
HPCAL1	11.3278601588628	7.08119082706599	-0.677811460311959	5.10882660901517e-36	1.12564662927806e-35
AC004803.1	0.930669901019726	0.588787207436818	-0.660523223173632	2.52304418188118e-26	4.35015702825008e-26
